Sigma,Iteration,Vmax,Km,Ki
0.42857142857142855,95,69.0070397507165,2.8009343481551374,1.8430733446725778
0.42857142857142855,96,46.86564217507431,1.5706900342432435,1.898996361460969
0.42857142857142855,97,53.256516586967585,2.1073218223506562,2.385527056174748
0.42857142857142855,98,59.338432023587515,2.2933727685139744,1.8486708522838877
0.42857142857142855,99,44.833212670091434,1.4710213598035835,1.8601977170022435
0.5714285714285714,0,35.64205762813797,1.0489232616579232,2.12584441164645
0.5714285714285714,1,39.903565689751574,1.3153298569413157,1.808369841808582
0.5714285714285714,2,59.97710814699833,2.3334614352425973,2.064771838642706
0.5714285714285714,3,45.24205119888219,1.4925827393807294,1.684227847347097
0.5714285714285714,4,71.20815332429433,2.8486876181456537,1.7959881270434053
0.5714285714285714,5,48.56887289052051,1.7202900056526826,2.1635239540070934
0.5714285714285714,6,44.987213300988245,1.5479420735216982,1.8708315563026714
0.5714285714285714,7,43.722054846530334,1.594080447347674,2.0016885054122446
0.5714285714285714,8,59.1080221089842,2.470122937390098,2.1260758746105433
0.5714285714285714,9,41.69694771647413,1.4174333465516542,2.2248333066566968
0.5714285714285714,10,39.2652643526971,1.3351035875384532,1.9573281908284312
0.5714285714285714,11,69.03661775183855,2.923245166244219,2.0856664334482184
0.5714285714285714,12,70.23030760805686,2.8656414751012984,1.908320527605433
0.5714285714285714,13,52.71688634769698,1.9193297474904187,2.1189880351861667
0.5714285714285714,14,51.334786822156744,1.8435557848982191,1.894618880930976
0.5714285714285714,15,100.66106362780909,4.388133972690015,1.620110054665185
0.5714285714285714,16,42.869616394070825,1.5048079957217757,2.0784994021227567
0.5714285714285714,17,70.14998858056948,2.9374835637974037,1.9722612239464148
0.5714285714285714,18,40.712999616368926,1.304179642797349,1.9919190950621994
0.5714285714285714,19,54.74176365639072,2.0256476381021775,1.5944157951567623
0.5714285714285714,20,46.622166923181986,1.7642145648086522,2.4006486397035296
0.5714285714285714,21,71.57192086900406,2.853623430709103,1.5437389592398283
0.5714285714285714,22,59.93239334819526,2.34309688259844,1.7192416221468718
0.5714285714285714,23,50.71985641075644,1.836010549919951,1.8229897341534351
0.5714285714285714,24,66.14287227852034,2.5254496697843174,1.8336698978360566
0.5714285714285714,25,47.52917049872802,1.6525535098322095,1.6798553242060863
0.5714285714285714,26,55.429220942580166,2.0443272352533617,1.8002937614961507
0.5714285714285714,27,32.735089949642955,0.9701265307246127,2.2829469843244268
0.5714285714285714,28,80.43559192343561,3.4618209973228056,1.7665383941070913
0.5714285714285714,29,104.7156009393841,4.6143002781196065,1.8727584641655834
0.5714285714285714,30,75.272819138843,3.2530687317270566,1.849785920598619
0.5714285714285714,31,59.339247912355106,2.2233709345243686,1.7122590659822925
0.5714285714285714,32,73.56274450079567,3.2312250529667303,1.6591093441958622
0.5714285714285714,33,55.00318240172772,2.0859791000080508,1.9760639783425689
0.5714285714285714,34,76.28943779825163,3.320778672865275,1.9955248507787418
0.5714285714285714,35,59.581439892675164,2.380544605321233,2.050572633034147
0.5714285714285714,36,63.574790661627766,2.456732796261016,1.72415476399431
0.5714285714285714,37,41.20055360966622,1.3196341937876628,1.8967042585376648
0.5714285714285714,38,48.82347435546613,1.6704697103858086,1.625982463565651
0.5714285714285714,39,46.41145497035747,1.6378903943165515,1.6768231168113825
0.5714285714285714,40,47.78184118135163,1.613429513054468,1.5825183672097416
0.5714285714285714,41,57.37887049464813,2.261737054310923,2.0302614746720553
0.5714285714285714,42,47.935159400083364,1.6572365155229198,1.5731569115873478
0.5714285714285714,43,42.48596742099843,1.427755770407728,1.8169637032125416
0.5714285714285714,44,48.11892434831074,1.7653445187164403,2.432874278480487
0.5714285714285714,45,60.47692918721278,2.3612645209208822,2.2207826956409193
0.5714285714285714,46,58.7444761347901,2.1722164944904834,1.6714976760215499
0.5714285714285714,47,65.12809778226543,2.744303889138879,1.9723904857955104
0.5714285714285714,48,40.148170569454656,1.300094354617929,2.0339076432646355
0.5714285714285714,49,51.508534350958236,1.9915120022126351,2.0302868610893063
0.5714285714285714,50,50.7659595330149,1.830245038043095,2.0429953545869197
0.5714285714285714,51,72.6604903178119,2.915391684803335,1.732306695260611
0.5714285714285714,52,97.00164531199913,4.440627507833591,1.8168193547600302
0.5714285714285714,53,46.49866965294633,1.674087750609631,2.130835909458431
0.5714285714285714,54,62.99788857732068,2.607158249750243,2.177355770605067
0.5714285714285714,55,81.5190788299634,3.412086303267568,2.0152676165259638
0.5714285714285714,56,32.915696603124346,0.9908585376933488,2.2126306861521963
0.5714285714285714,57,48.97096353853303,1.8225058017273934,2.0559463504291333
0.5714285714285714,58,63.37165873160923,2.463637000077531,1.89610702772543
0.5714285714285714,59,77.76755169166717,3.2758933130326513,1.9518637533533407
0.5714285714285714,60,34.32214520670313,0.9094824406817099,1.7395760022826343
0.5714285714285714,61,97.27657028479966,4.247103369640853,1.8815436158506695
0.5714285714285714,62,38.090479881833424,1.2314116157980444,1.8121805522218761
0.5714285714285714,63,63.06925905895227,2.4710831429258877,1.7994794717959501
0.5714285714285714,64,36.975223681363985,1.2136975419969833,2.3453019520912686
0.5714285714285714,65,41.42932478048469,1.3507999499942336,2.0327421883313446
0.5714285714285714,66,138.89224981027743,6.577840022029816,1.7754168445355298
0.5714285714285714,67,40.360391806066254,1.2557897836850622,1.9702194167545222
0.5714285714285714,68,45.840239424282295,1.6015008324158713,2.237732037681618
0.5714285714285714,69,36.08524722994445,1.0447343761242047,1.938000792802346
0.5714285714285714,70,36.631042304252006,1.1186064873123935,2.0840165306265397
0.5714285714285714,71,54.28585366278248,2.098506845842808,2.0368011748904786
0.5714285714285714,72,39.889755140976575,1.2614141464050888,1.63901455809631
0.5714285714285714,73,36.98453279826299,1.0950506679568335,1.7899988835026148
0.5714285714285714,74,59.91596060066705,2.2786887205716395,1.8128586937409417
0.5714285714285714,75,63.044925262437296,2.4852923863329064,1.9212329528045544
0.5714285714285714,76,49.59699328038808,1.7674937084239388,1.723614308374679
0.5714285714285714,77,70.39697105684287,2.8365314713826923,2.0309320914055444
0.5714285714285714,78,100.03472212000372,4.483932218541653,2.019932316149945
0.5714285714285714,79,79.37162269305585,3.369290748449178,2.2231448610951383
0.5714285714285714,80,47.64726040741628,1.79559199595272,2.1299725957390288
0.5714285714285714,81,41.05911902569292,1.3486456571595502,2.002971987782491
0.5714285714285714,82,39.678271426135346,1.3770800400094556,2.0390487677979596
0.5714285714285714,83,92.99997095529841,4.044453944014281,1.6779839545144357
0.5714285714285714,84,43.33271467922303,1.474350636601177,1.7704671743501357
0.5714285714285714,85,47.869633971902445,1.702991068636377,1.9131518097659626
0.5714285714285714,86,48.76297204909066,1.9385090990147742,2.220628153178027
0.5714285714285714,87,43.70074802976213,1.5031165678789695,2.005516416268058
0.5714285714285714,88,65.44885596691766,2.7829045981741554,1.9760981603717573
0.5714285714285714,89,60.471686541335394,2.2815216546067156,1.6685705809539448
0.5714285714285714,90,50.79864742886464,1.8177528133982888,1.8270088949008776
0.5714285714285714,91,45.80474062204548,1.5098328642945755,1.5518733680660164
0.5714285714285714,92,61.331406451641165,2.485528160326366,2.0930889524843663
0.5714285714285714,93,68.09280565791461,2.9216029272016333,1.864216851945669
0.5714285714285714,94,71.604058936217,2.851108743321954,1.7867228259486423
0.5714285714285714,95,43.95523674642433,1.508575253950435,1.9821553220622332
0.5714285714285714,96,42.65840110727092,1.4081849045716963,2.0675257648471024
0.5714285714285714,97,62.88252297913829,2.4771423433525515,1.9414650106091815
0.5714285714285714,98,47.0319050311402,1.654612378803919,2.0637257696042766
0.5714285714285714,99,68.18822048393999,2.918058890903592,1.9056298702213244
0.7142857142857142,0,51.518419375489735,1.939066137697031,1.9557761013513337
0.7142857142857142,1,45.52582678727854,1.6006799151638231,1.998110665253927
0.7142857142857142,2,71.57321952398722,3.1906460867954936,2.093445415034736
0.7142857142857142,3,101.25240506782464,4.350559056704773,1.9922440944230235
0.7142857142857142,4,52.296340995054365,2.00756710718005,2.1167684226906687
0.7142857142857142,5,55072053.76496779,2959907.759452605,1.9729714569973253
0.7142857142857142,6,35.14507992762469,0.9573945604842592,1.6645922622414984
0.7142857142857142,7,75.59345341633082,3.1481658071171883,2.1375308623234357
0.7142857142857142,8,48.927261854311716,1.6841805602649849,1.518699200421125
0.7142857142857142,9,63.49208773571817,2.377291305918293,1.6641588836227401
0.7142857142857142,10,45.240679113521445,1.4777353074348059,2.044931497239431
0.7142857142857142,11,44.329548607244924,1.468268562537502,1.924234580545435
0.7142857142857142,12,45.429949892085624,1.5911302024270761,1.6750446200493643
0.7142857142857142,13,43.36638319257259,1.348409279279228,1.8598970911484585
0.7142857142857142,14,62.83902767391023,2.5509069940113696,1.6383386564040008
0.7142857142857142,15,257.45745741401964,14.079650169675148,2.576230857569405
0.7142857142857142,16,62.81121418187929,2.5599139338452463,2.0950371858256442
0.7142857142857142,17,66.88565356804862,2.712333317481289,1.6822322183412273
0.7142857142857142,18,63.72789655206623,2.3108681952142542,1.5278538377930815
0.7142857142857142,19,46.67734445961692,1.5917025909814604,1.7845523484148444
0.7142857142857142,20,52.22242273052176,1.9602381727781724,1.6881952167013765
0.7142857142857142,21,49.821897096744024,1.749913511070013,1.8112457811891338
0.7142857142857142,22,69.57094542127417,2.7765769233193245,1.8297213420913814
0.7142857142857142,23,140.625770142955,6.643494407063212,2.1699824317040126
0.7142857142857142,24,81.61673587472895,3.5071515169958696,1.6684536387999822
0.7142857142857142,25,34.8732359369252,1.0761109811798566,1.916352118485485
0.7142857142857142,26,44.57030347104293,1.5786528660815398,2.0548660891421693
0.7142857142857142,27,61.57100883309915,2.4396617022046074,1.809314359830222
0.7142857142857142,28,171.60696968319647,8.005850230522139,1.8283569810616151
0.7142857142857142,29,46.084205347611245,1.4750798029711711,1.711546199307346
0.7142857142857142,30,187.82949579531558,9.658189151810234,2.091464312188642
0.7142857142857142,31,101.16601577390372,4.370832949169235,1.6920358173021692
0.7142857142857142,32,39.03879957014484,1.3003470888831425,2.0373637773431117
0.7142857142857142,33,43.6007971470856,1.503777753962161,1.8288983741475129
0.7142857142857142,34,43.839795212661315,1.536685825228307,1.9867276836729557
0.7142857142857142,35,49.40680084073837,1.7488480189657878,1.753605945396069
0.7142857142857142,36,47.15061834511097,1.7109377808141946,1.6049338851490529
0.7142857142857142,37,126.00191601015793,6.189322885212947,2.0633987646096497
0.7142857142857142,38,72.24071264765797,3.072485411874593,2.0992823428314265
0.7142857142857142,39,32.92202310792201,0.9444675626005601,1.8209751255533402
0.7142857142857142,40,95.69215910233186,4.168784822303394,2.0373730321778205
0.7142857142857142,41,85.37357530402406,3.8071770783052146,1.9390077983532712
0.7142857142857142,42,61.30479679209366,2.529097491226493,2.0168676604131948
0.7142857142857142,43,68.21064061328553,2.6657056152253458,1.5286670842002827
0.7142857142857142,44,64.96316457510247,2.5381618744939622,1.9586372906273755
0.7142857142857142,45,35.31409926109602,1.059936515372199,1.7679430581125364
0.7142857142857142,46,38.83988156274036,1.308914861223847,2.349242168351564
0.7142857142857142,47,87.67510670135457,3.761782158737183,2.0074567468558393
0.7142857142857142,48,38.841340622131746,1.2254456650754912,1.7284752277939672
0.7142857142857142,49,50.61011513813768,1.9019166472982203,2.459778085554119
0.7142857142857142,50,96.06452074436213,4.27034605438168,2.1249585058277565
0.7142857142857142,51,75.11693151481921,3.13275635162146,1.6542026952467088
0.7142857142857142,52,46.031035768495784,1.623366026835026,1.6693423363110242
0.7142857142857142,53,35.63766861846582,1.0647059627667952,1.74826970454456
0.7142857142857142,54,59.06069056367851,2.3295480601058127,1.8612488695027274
0.7142857142857142,55,73.3863025353714,2.9881891067680177,1.7547769712348509
0.7142857142857142,56,60.37382910053541,2.594179880577798,1.95365543974488
0.7142857142857142,57,45.26842589431701,1.5806926646632566,1.8541641271948093
0.7142857142857142,58,131.72829262391082,6.418344593651519,2.0368867752430466
0.7142857142857142,59,52.445562947205545,1.8677346499099308,1.5700182781669352
0.7142857142857142,60,297.9099573959388,15.096853973038586,1.8621922762010898
0.7142857142857142,61,47.331433683563034,1.6346147406156153,1.757941700289833
0.7142857142857142,62,42.40854274482393,1.4742119618926781,1.7318218590770682
0.7142857142857142,63,78.02174269083922,3.1771918811253763,2.0591151108934875
0.7142857142857142,64,71.85517722023368,2.8975489470582576,1.75608995328732
0.7142857142857142,65,49.23630146170616,1.8403837274872306,2.0895072298858404
0.7142857142857142,66,52.83895606650247,1.9156456397550852,1.923939699716707
0.7142857142857142,67,45.4857612538115,1.6344605873970346,1.9523476715109942
0.7142857142857142,68,52.9895387852323,1.8153933288604491,1.758611933354818
0.7142857142857142,69,54.132415871932125,2.06232269808084,2.170928688981729
0.7142857142857142,70,63.150888395814505,2.5299507455284638,1.816615921831224
0.7142857142857142,71,28.577234052073205,0.8337031229121233,2.295877336145782
0.7142857142857142,72,142.0611659444445,6.480036523734656,1.790632811121916
0.7142857142857142,73,61.133313006153614,2.618731514791952,2.1510633266270114
0.7142857142857142,74,113.64041785045504,5.191622347208089,2.163737887851901
0.7142857142857142,75,66.94128668071805,2.5094160682236493,1.8578046637697458
0.7142857142857142,76,56.791834380140635,2.139671340469466,1.8337552587848782
0.7142857142857142,77,49.58076258107417,1.6684437223524684,1.5600850917875613
0.7142857142857142,78,89.04228847725547,4.2811580167288845,2.0045687485119084
0.7142857142857142,79,44.928384731656195,1.6129965225184653,2.0895807987661543
0.7142857142857142,80,89.35540397550245,3.8474058671190345,1.989798893537578
0.7142857142857142,81,37.65664126337777,1.2215694765709786,2.0801818159988956
0.7142857142857142,82,85.50251963119385,3.6517252109616183,2.5097405807859783
0.7142857142857142,83,35.70357342551416,1.0699362070040495,2.1594652546029964
0.7142857142857142,84,43.95159552612002,1.6275593036971214,2.267866784893254
0.7142857142857142,85,62.7772632021031,2.78411544270197,2.503318152375231
0.7142857142857142,86,170.53413855719765,8.423056491383667,2.0634312932013104
0.7142857142857142,87,52.27050850712437,1.8773892153720517,1.8173010580468785
0.7142857142857142,88,36.49217316020522,1.0201434275857724,1.658256483085303
0.7142857142857142,89,44.64274638559442,1.4267045287626634,2.0447649339584393
0.7142857142857142,90,67.03622545298876,2.7196232875559154,1.897937077647117
0.7142857142857142,91,35.28357968495847,1.1070042247547285,2.1108717588290307
0.7142857142857142,92,58.8212956461828,2.1963235441199562,2.0351128719851577
0.7142857142857142,93,58.87513929105983,2.15325518129569,1.6583523677358405
0.7142857142857142,94,59.04750742180192,2.190379818031152,1.7284224157352333
0.7142857142857142,95,55.129968639234,2.1943986591957314,2.128222218885439
0.7142857142857142,96,37.52031698638535,1.106489309304251,2.0426471830133703
0.7142857142857142,97,55.2286273859452,2.029073369751551,1.7980459301811502
0.7142857142857142,98,97.01765857938352,4.115693897133229,1.8060713538847657
0.7142857142857142,99,100.72991600715034,4.813306767770574,2.3449106995152325
0.8571428571428571,0,44.79635784210619,1.5905651017258573,1.9903472017756898
0.8571428571428571,1,64.88418247377366,2.392590492863628,2.015832576893573
0.8571428571428571,2,132.57572881500207,6.14790872846008,1.7011053215046452
0.8571428571428571,3,65.68142234415856,2.3341006707453755,1.342446706685843
0.8571428571428571,4,55.159728973402494,2.097479566849081,1.9431906931592007
0.8571428571428571,5,56.12443097931122,2.249783494487708,2.081873039008325
0.8571428571428571,6,34.94984103188862,1.1067876419069778,2.1709981601370094
0.8571428571428571,7,54.10766680156141,2.0217251259246813,2.001120921063753
0.8571428571428571,8,104.75079050352888,4.716915252354946,1.9356687899505958
0.8571428571428571,9,92.47078884313883,3.792076825297203,1.7815221517678586
0.8571428571428571,10,106.25786116277489,5.129967313776545,2.5000144687410017
0.8571428571428571,11,56.60570857056738,2.44502235870831,1.9965502738067875
0.8571428571428571,12,67.60290581190026,2.685928560986795,1.62720644436064
0.8571428571428571,13,28.706363485835023,0.7105858692714174,1.7257184396636243
0.8571428571428571,14,56.586225037613545,2.170107754023705,2.0161181753277755
0.8571428571428571,15,47.80343007761979,1.971187440703506,2.2211416687606937
0.8571428571428571,16,46.07596860390668,1.412335924898735,1.5800242900986208
0.8571428571428571,17,58.17116160691702,2.2972719649649984,2.5606350526069113
0.8571428571428571,18,42.327607517343935,1.5429728864856491,2.3410185898429243
0.8571428571428571,19,179.55495048372123,8.82426569656021,2.103163589513293
0.8571428571428571,20,71.1194597093062,2.718706017976487,1.659769746510872
0.8571428571428571,21,55.00333376006998,2.055969423677528,1.873440478293612
0.8571428571428571,22,78.36298037041632,3.089854519184507,1.6671023520355412
0.8571428571428571,23,44.34418088323655,1.4804586305034868,1.7699446252345081
0.8571428571428571,24,44.61376223933735,1.5067246464347486,1.9018564491396255
0.8571428571428571,25,21.591615433772017,0.499446822189085,2.40644753055417
0.8571428571428571,26,577.7080174152754,30.79130234935112,2.089216134877508
0.8571428571428571,27,29.010166386031337,0.774820672478185,1.6126215283813767
0.8571428571428571,28,51.31115524049557,1.912849449862742,1.8298130136008695
0.8571428571428571,29,64.83323180266332,2.5786604237998283,1.9529478872265482
0.8571428571428571,30,60.43511512239138,2.3611424146081634,1.8406795454971623
0.8571428571428571,31,95.33274941393782,4.0069333900394595,1.802437908093974
0.8571428571428571,32,84.79060639067367,3.462754852662585,2.0999849189136945
0.8571428571428571,33,48.73766322526543,1.9370928386349775,2.4152950263939106
0.8571428571428571,34,30.08475529534247,0.7621391155885339,1.6059905967737955
0.8571428571428571,35,53.46459134458718,2.079579075175545,2.8305788416902393
0.8571428571428571,36,40.06944603178989,1.4250207815243012,2.3107995638191223
0.8571428571428571,37,31.15498184255253,0.9733633898259293,2.539316114470228
0.8571428571428571,38,54.51463352516573,1.984927565413668,1.5495199720662307
0.8571428571428571,39,43.391331121342915,1.320303016486965,1.2638011560329456
0.8571428571428571,40,29.568307499006465,0.7420988506218551,2.0614383570078805
0.8571428571428571,41,52.17970796278819,1.7786782639886374,2.10667169702938
0.8571428571428571,42,54.22001457582082,2.119874730099156,2.1007519168086164
0.8571428571428571,43,100.35034405745222,4.348970291419028,1.7514227018745199
0.8571428571428571,44,29.266981456148983,0.7587175250674669,1.8626897457758218
0.8571428571428571,45,140.03108452989568,6.800084215422265,2.456866233881069
0.8571428571428571,46,69.63658715811248,2.8243390906212644,1.8503310154393027
0.8571428571428571,47,67.07213242467802,2.7703462117516526,2.0638798114733583
0.8571428571428571,48,67.42346466505506,2.808037234656326,1.7328623659221938
0.8571428571428571,49,46.501845078151085,1.5835584509665144,2.1230536687532156
0.8571428571428571,50,55.61362715453736,1.9974653884274998,1.7878420041340963
0.8571428571428571,51,54.707905003426845,1.882570505431314,1.7070573596319198
0.8571428571428571,52,33.86239868344774,0.8807598731805999,1.764085775004481
0.8571428571428571,53,55.57143020232206,1.9583215387692703,1.9477573096308987
0.8571428571428571,54,40.22232863532262,1.147956498309773,1.9996759873178656
0.8571428571428571,55,65.1496585824567,2.3954674490153103,1.684898326292541
0.8571428571428571,56,47.62286324793846,1.6654963878080236,2.2504789948351194
0.8571428571428571,57,64.62101167191454,2.532874345875568,2.1450710146841967
0.8571428571428571,58,45.833155524640866,1.729003023572915,2.4371856621812715
0.8571428571428571,59,77.44189630729825,3.356902753811104,1.860126417853888
0.8571428571428571,60,154.33060195302824,7.563830241880839,1.9008731751995946
0.8571428571428571,61,105.06590406168858,4.795490276985214,1.966716790293543
0.8571428571428571,62,37.720295912514125,1.157928035208384,2.0289104197654235
0.8571428571428571,63,57.440414192293716,2.061576704732379,1.8013994281597843
0.8571428571428571,64,69.3590687485463,2.9233486704500633,1.8211608980010552
0.8571428571428571,65,38.152928824778364,1.2455790132394278,1.7227120037240293
0.8571428571428571,66,69.39498441491833,2.9723480080503446,2.0635926555595074
0.8571428571428571,67,216443986.13609335,12054678.0463358,1.9195801373068848
0.8571428571428571,68,35.36982736527616,1.100795519740429,1.9099443330033554
0.8571428571428571,69,68.97983315223857,2.763019841562448,1.6374325758052792
0.8571428571428571,70,45.55614345758881,1.3976417780299233,1.4727494610211362
0.8571428571428571,71,44.05947879164944,1.4015206637865425,1.6983037721798284
0.8571428571428571,72,61.25134214849922,2.4705568844419137,2.1464572951980845
0.8571428571428571,73,84.9161213254759,3.5745056474111614,1.9569702931846613
0.8571428571428571,74,38.21189450406361,1.2570020241962467,1.8226344327071495
0.8571428571428571,75,44.499355708796074,1.5303368912569002,1.5996627024213665
0.8571428571428571,76,76.20519197341893,3.206486556340961,1.8192916532217782
0.8571428571428571,77,75.41959954636188,2.9859579329668744,1.6855571129467788
0.8571428571428571,78,56.1889634112217,1.9895167459300989,1.8987387898861028
0.8571428571428571,79,39.332818642392134,1.2962960554862328,1.8339074615580007
0.8571428571428571,80,39.748139114570655,1.1741985848656562,1.72606542597667
0.8571428571428571,81,76.55639380128159,3.1868183118505886,1.5373528205423515
0.8571428571428571,82,44.1092238139963,1.3103027980341222,1.6312215827307344
0.8571428571428571,83,244.74047449205767,12.445923476757816,2.2550353415489153
0.8571428571428571,84,58.08228917776441,2.428102069666883,2.4175506604240944
0.8571428571428571,85,32.23883677643367,0.9749801723466406,2.272431228186925
0.8571428571428571,86,37.56844364005451,1.195270391554539,1.4848734621715645
0.8571428571428571,87,47.57137598292157,1.7475471667386515,2.4291868249638964
0.8571428571428571,88,68.5812575553808,2.900293827990545,2.477268208064142
0.8571428571428571,89,79.6280643543633,3.4115828320685075,1.9788204463508139
0.8571428571428571,90,55.024547706253934,1.9311056207437953,1.781040022592734
0.8571428571428571,91,44.15573892278789,1.470948008616578,2.0306813803018127
0.8571428571428571,92,73.79387536157299,3.0611757798683175,2.0947651128513747
0.8571428571428571,93,50.47552505780048,2.0000999899224805,2.6470011997121357
0.8571428571428571,94,151.02448115871508,6.807097266881212,1.7711624746111096
0.8571428571428571,95,77.53985121961146,3.366743327050192,1.7292532533949698
0.8571428571428571,96,109.09101356648624,4.998468596156003,1.8429655070505397
0.8571428571428571,97,41.98501736597398,1.3708120414223899,2.6357882520029428
0.8571428571428571,98,60.764799556042334,2.4147510599752993,1.755602098302574
0.8571428571428571,99,43.51833148835951,1.5177371528443653,1.6790234075289407
1.0,0,90.44569081162199,3.9989244804398014,2.577742937732927
1.0,1,72.21163180384241,2.7586379190021972,1.889598096486907
1.0,2,32.23092059607596,0.9635698964797844,2.406850765307832
1.0,3,48.556325798786034,1.6384460960362712,1.3742324047480419
1.0,4,117.31602087007056,5.264418172345668,1.4903453063886447
1.0,5,35.224924778550694,1.027711121319988,2.070161239150255
1.0,6,31.809573606156803,0.8157098783047115,1.9873470140765157
1.0,7,47.3326862390037,1.7964270327179184,2.537025830131102
1.0,8,70.63911373732094,3.0113275067197223,1.9158701980812975
1.0,9,44.512575367549275,1.563423890385838,2.455149305319304
1.0,10,58.97170406461576,2.3143078090788847,1.8130613742822947
1.0,11,38.389497687760866,1.2236556407859764,1.7387854093629422
1.0,12,197298046.6144677,10109088.836915005,1.7021081695735587
1.0,13,34.06902639644248,0.9333862631734235,1.7091331732675044
1.0,14,99.64396247719915,4.341750473130754,1.9585354044497747
1.0,15,40.76731711246239,1.1894464782841874,1.9658530495463469
1.0,16,58.221551701517136,1.9441581931670922,1.6515284554332774
1.0,17,37.25022104041185,1.214692087620791,2.4749555271784174
1.0,18,39.76904986540738,1.2520270279998957,2.3058239490648553
1.0,19,70.73008653188054,3.0555603372872024,1.8114164492273763
1.0,20,41.40921480108085,1.4238356933552339,1.9256160471394035
1.0,21,63.20775831956302,2.516048308345128,2.0081647718165323
1.0,22,32.648398438369696,0.7292783015782303,1.8480017728039897
1.0,23,151.05917861070975,7.129341266178553,1.498527320700025
1.0,24,66.6505513650995,2.716559774572992,2.311232066447287
1.0,25,50.67457836266266,1.7818598996865556,1.939592873583848
1.0,26,48.711182151446664,1.8200599402897866,2.105124965938274
1.0,27,32.98472637454467,0.9403599996186831,1.5382575063154442
1.0,28,47.21590412621205,1.7419983793717715,2.0471432789246062
1.0,29,54.47020258830955,2.057376364861616,1.911230234687821
1.0,30,79.21070352097692,3.0172683342587203,1.2488403251834583
1.0,31,62.08202820018267,2.674912822099846,2.435499713604506
1.0,32,60.67043139373121,2.302889685927097,1.9868379180624565
1.0,33,87.6382410033955,3.6671507296808468,1.7163112379313747
1.0,34,179.82512089877895,8.712419161863096,1.7938771983909017
1.0,35,44.9731164916015,1.5556570339368447,2.0710668652728956
1.0,36,74.79546704206382,3.085615216549605,1.6268588055270383
1.0,37,59.10221606965347,2.325886193080639,2.1235386418854088
1.0,38,331.28685716888367,17.8221186766045,2.0753319198731344
1.0,39,34.76262697242607,1.12948486111203,2.090276114429086
1.0,40,24.160179757859098,0.5094984249614417,1.9596737303188223
1.0,41,988.8385731314511,51.1020005556785,1.8857444539112984
1.0,42,67.75666866526758,2.5452844102119925,1.4653120772809916
1.0,43,54.70102119566587,1.7960733613111746,1.2954641770392719
1.0,44,62.72328987892594,2.545166491985214,2.177226568102039
1.0,45,45.21147114551955,1.5866845235103257,2.1902052249583464
1.0,46,84.53128835389889,3.9143165666729303,2.0421207987632957
1.0,47,44.744100442419885,1.73102566203849,2.7806287013599222
1.0,48,81.03575707942446,3.426091294172232,1.8552021431463752
1.0,49,58.37979587548035,2.113698276155464,1.669631155351542
1.0,50,63.41391352690207,2.6401141259491783,2.3794022834073894
1.0,51,30.436312447108943,0.7691978564115926,2.1092956004683354
1.0,52,44.38813845336493,1.5236965515935765,1.8894406601637084
1.0,53,79.29841793312868,3.2358630987148573,1.4860777408337278
1.0,54,58.231853857467414,2.5214228883897922,2.277335475622953
1.0,55,42.27621392239516,1.3729277101207709,1.995899450140627
1.0,56,66.42971599007507,2.56103171281357,1.7287121651484685
1.0,57,65.4957372462879,2.6161796936587014,1.709300856817443
1.0,58,33.787690825944765,0.8898624626785623,1.1765751570647933
1.0,59,34.62769688115312,1.0469270754998379,2.220216464094214
1.0,60,85.08702421863167,3.5267180321859004,1.2649373103010908
1.0,61,78.16378749291287,2.925828081433196,1.5307921724757645
1.0,62,34.51284557341655,0.9491317771809367,1.853243792210353
1.0,63,137.27952720722402,6.368698986820713,1.9231729180740254
1.0,64,113.26711140770497,5.307880591171034,1.7601736510818122
1.0,65,44.502206062704346,1.6351002518573612,2.0695635922052307
1.0,66,70.0266493158887,2.9774201704906518,1.674580308274022
1.0,67,59.99906878525509,2.3062356123086247,1.8661784621153268
1.0,68,36.18049811464937,1.1097349768080877,1.9366944905504997
1.0,69,147.11179088566936,6.8137722237951746,1.5147311642542083
1.0,70,48.78409189501102,1.6998272000396077,1.7968838175595232
1.0,71,34.419116785931905,1.2141560589631817,3.3653356331952873
1.0,72,43.34601769106895,1.2543980597409123,1.680392638964228
1.0,73,44.17596990466059,1.5656868540773854,2.381983470177281
1.0,74,432.76974142270643,20.578291988179412,2.003560218429477
1.0,75,110.12017266069385,4.822745356707571,1.675187079795774
1.0,76,41.87907275749723,1.4958658286968982,1.8719382674917124
1.0,77,81.31377730206883,3.2244574845671767,1.3952902251083146
1.0,78,51.33352525175044,2.00982001142569,1.4983951146582175
1.0,79,106.7829835257821,4.960151627360112,2.1431558510619144
1.0,80,37.628010666610145,1.1352245582733986,2.1095525641778803
1.0,81,76.85051154962636,2.99092223940303,1.4884592379672774
1.0,82,578.2654076483338,30.58669049255696,2.280519278418178
1.0,83,34.653843345868985,0.9101440958138325,1.7925112148346822
1.0,84,49.44227202623121,1.6528374094463705,1.9236022223040916
1.0,85,30.417404844812733,0.8802663977177172,2.2681953006957345
1.0,86,129.52185327838467,6.2306644881759095,2.1013908545998907
1.0,87,49.69328827972166,1.718899863365412,1.5153547615200151
1.0,88,73.29674757504043,3.071138689659436,2.097207263239061
1.0,89,76.51080440194985,3.048583686298732,1.9195384667168702
1.0,90,97.50318526275869,4.031576537829709,1.4251774991267945
1.0,91,63.59583254221,2.4822088411711944,1.6875345762773852
